date,tip_import,iso,pais,pais_lat,pais_lng,distr_code,distr_name,cty_ref,cty_lat,cty_lng,titulo,chap,fob,flete,insurance,cif,salvaguardia,salvaguardia_espec,fodinfa,ice_advalorem,ice_espec,iva,advalorem,advalorem_espec,duties
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Papel y cartón; manufacturas de pasta de celulosa, papel o cartón",48,20.0,0.0,0.2,20.2,0.0,0.0,0.12,0.0,0.0,2.89,0.0,0.0,3.0100000000000002
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833, Productos farmacéuticos,30,210.53,0.0,1.26,211.79,0.0,0.0,1.27,0.0,0.0,30.61,0.0,0.0,31.88
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos; partes de estas máquinas o aparatos",84,1782.392,27.024,0.798,1810.214,0.0,0.0,9.05,0.0,0.0,218.31,0.0,0.0,227.36
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833, Azúcares y artículos de confitería,17,65870.677,4020.962,27.197000000000003,69918.836,0.0,0.0,349.65000000000003,0.0,0.0,8861.289999999999,3562.3,0.0,12773.239999999998
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Café, té, yerba mate y especias",09,16142.4,1177.0,21.16,17340.56,0.0,0.0,86.7,0.0,0.0,0.0,0.0,0.0,86.7
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833, Cereales,10,818375.99,132943.0,2689.12,954008.11,0.0,0.0,5393.28,0.0,0.0,0.0,0.0,0.0,5393.28
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Herramientas y útiles, artículos de cuchillería y cubiertos de mesa, de metal común; partes de estos artículos, de metal común",82,5914.24,305.18,4.22,6223.64,0.0,0.0,31.12,0.0,0.0,750.57,0.0,0.0,781.69
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Jabón, agentes de superficie orgánicos, preparaciones para lavar, preparaciones lubricantes, ceras artificiales, ceras preparadas, productos de limpieza, velas y artículos similares, pastas para modelar, «ceras para odontología» y preparaciones para odontología a base de y eso fraguable",34,10437.56,300.521,3.355,10741.436,0.0,0.0,62.3,0.0,0.0,1502.68,0.0,0.0,1564.98
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Manufacturas de fundición, hierro o acero",73,15300.0,2428.2,20.0,17748.2,0.0,0.0,88.74,0.0,0.0,2231.43,758.34,0.0,3078.5099999999998
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Manufacturas de piedra, yeso fraguable, cemento, amianto (asbesto), mica o materias análogas",68,24812.359999999997,1502.7649999999999,24.055999999999997,26339.180999999997,0.0,0.0,131.70000000000002,0.0,0.0,3176.52,0.0,0.0,3308.22
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833, Manufacturas diversas,96,55758.41,3510.0,24.009999999999998,59292.42,0.0,0.0,296.46000000000004,0.0,0.0,0.0,0.0,0.0,296.46000000000004
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Papel y cartón; manufacturas de pasta de celulosa, papel o cartón",48,134.871,4.102,0.271,139.244,0.0,0.0,0.73,0.0,0.0,16.81,0.0,0.0,17.54
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833, Plástico y sus manufacturas,39,156367.61,1657.45,368.69,158393.75,0.0,0.0,930.39,0.0,0.0,4465.57,4616.53,0.0,10012.49
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Preparaciones a base de cereales, harina, almidón, fécula o leche; productos de pastelería",19,208695.883,24425.0,67.62700000000001,233188.51,0.0,0.0,1221.76,0.0,0.0,15470.43,0.0,0.0,16692.19
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Preparaciones de hortalizas, frutas u otros frutos o demás partes de plantas",20,152388.16999999998,18764.52,941.222,172093.912,0.0,0.0,890.3499999999999,0.0,0.0,21475.06,0.0,0.0,22365.41
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Productos químicos inorgánicos; compuestos inorgánicos u orgánicos de metal precioso, de elementos radiactivos, de metales de las tierras raras o de isótopos",28,10000.0,0.0,104.53,10104.53,0.0,0.0,52.87,0.0,0.0,1275.25,0.0,0.0,1328.12
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos; partes de estas máquinas o aparatos",84,63991.369,22557.178,238.687,86787.234,0.0,0.0,438.98,0.0,0.0,10587.99,0.0,0.0,11026.970000000001
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Sal; azufre; tierras y piedras; yesos, cales y cementos",25,34334.4,17964.0,17.78,52316.18,0.0,0.0,261.59,0.0,0.0,6309.34,0.0,0.0,6570.93
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Vehículos automóviles, tractores, velocípedos y demás vehículos terrestres; sus partes y accesorios",87,64050.013999999996,5876.675000000001,111.997,70038.686,0.0,0.0,361.01,0.0,0.0,9797.62,9081.24,0.0,19239.87
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,037,Manta,Manta,-0.95,-80.7162, (Reservado para usos particulares por las Partes contratantes),98,127568.0,5900.04,469.89,133937.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,055,Quito,Quito,-0.2186,-78.5097, (Reservado para usos particulares por las Partes contratantes),98,117300.6,0.0,95.36,117395.95999999999,0.0,0.0,154.73,10937.29,0.0,4675.35,10001.29,0.0,25768.66
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,055,Quito,Quito,-0.2186,-78.5097, Animales vivos,01,950.0,690.08,9.5,1649.58,0.0,0.0,8.25,0.0,0.0,221.97,191.9,0.0,422.12
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,055,Quito,Quito,-0.2186,-78.5097, Carne y despojos comestibles,02,19363.9,2662.706,7.358,22033.964,0.0,0.0,110.17,0.0,0.0,0.0,0.0,0.0,110.17
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,055,Quito,Quito,-0.2186,-78.5097," Herramientas y útiles, artículos de cuchillería y cubiertos de mesa, de metal común; partes de estos artículos, de metal común",82,1751.15,77.23,18.28,1846.66,0.0,0.0,9.24,0.0,0.0,222.7,0.0,0.0,231.94
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,055,Quito,Quito,-0.2186,-78.5097," Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos medicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos",90,6787.5199999999995,17.09,8.14,6812.749999999999,0.0,0.0,38.32,0.0,0.0,929.0699999999999,41.11,0.0,1008.5
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,055,Quito,Quito,-0.2186,-78.5097," Jabón, agentes de superficie orgánicos, preparaciones para lavar, preparaciones lubricantes, ceras artificiales, ceras preparadas, productos de limpieza, velas y artículos similares, pastas para modelar, «ceras para odontología» y preparaciones para odontología a base de y eso fraguable",34,3208.32,0.0,0.0,3208.32,0.0,0.0,25.93,0.0,0.0,625.41,0.0,0.0,651.3399999999999
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,055,Quito,Quito,-0.2186,-78.5097," Manufacturas de fundición, hierro o acero",73,14.46,0.64,0.15,15.25,0.0,0.0,0.08,0.0,0.0,1.84,0.0,0.0,1.9200000000000002
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,055,Quito,Quito,-0.2186,-78.5097," Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y accesorios de estos aparatos",85,58.272999999999996,0.0,0.33499999999999996,58.608,0.0,0.0,0.66,0.0,0.0,15.93,0.0,0.0,16.59
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,055,Quito,Quito,-0.2186,-78.5097, Plástico y sus manufacturas,39,17640.936,3085.368,25.752,20752.056,0.0,0.0,103.75999999999999,0.0,0.0,2502.69,0.0,0.0,2606.45
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,055,Quito,Quito,-0.2186,-78.5097," Productos editoriales, de la prensa y de las demás industrias gráficas; textos manuscritos o mecanografiados y planos",49,1137.4,0.0,0.0,1137.4,0.0,0.0,6.7,0.0,0.0,161.81,0.0,0.0,168.51
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,055,Quito,Quito,-0.2186,-78.5097, Productos farmacéuticos,30,174867.218,3953.754,457.517,179278.489,0.0,0.0,896.93,0.0,0.0,1428.63,535.3,0.0,2860.8599999999997
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,055,Quito,Quito,-0.2186,-78.5097," Productos químicos inorgánicos; compuestos inorgánicos u orgánicos de metal precioso, de elementos radiactivos, de metales de las tierras raras o de isótopos",28,34250.22,0.0,354.675,34604.895000000004,0.0,0.0,210.51,0.0,0.0,5077.2,0.0,0.0,5287.71
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,055,Quito,Quito,-0.2186,-78.5097," Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos; partes de estas máquinas o aparatos",84,23370.498,3820.104,59.58,27250.182,0.0,0.0,136.25,0.0,0.0,2904.26,0.0,0.0,3040.51
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,055,Quito,Quito,-0.2186,-78.5097, Residuos y desperdicios de las industrias alimentarias; alimentos preparados para animales,23,2930.8,0.0,21.95,2952.75,0.0,0.0,15.11,0.0,0.0,0.0,0.0,0.0,15.11
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,055,Quito,Quito,-0.2186,-78.5097," Vehículos automóviles, tractores, velocípedos y demás vehículos terrestres; sus partes y accesorios",87,2260.85,920.4599999999999,2.35,3183.6600000000003,0.0,0.0,15.91,0.0,0.0,406.53999999999996,188.29,0.0,610.7399999999999
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,055,Quito,Quito,-0.2186,-78.5097, Vidrio y sus manufacturas,70,199.998,0.0,2.204,202.202,0.0,0.0,1.11,0.0,0.0,26.85,0.0,0.0,27.96
2022-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,082,Huaquillas,Huaquillas,-3.4803,-80.2317, Preparaciones alimenticias diversas,21,215.248,0.433,0.172,215.853,0.0,0.0,1.08,0.0,0.0,29.91,32.31,0.0,63.300000000000004
2022-01,IMP.GRAL.,AS,American Samoa,-14.270972,-170.132217,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833, Vidrio y sus manufacturas,70,91271.46,0.0,912.71,92184.17,0.0,0.0,541.07,0.0,0.0,13050.63,0.0,0.0,13591.699999999999
2022-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Herramientas y útiles, artículos de cuchillería y cubiertos de mesa, de metal común; partes de estos artículos, de metal común",82,7732.280000000001,0.0,73.80300000000001,7806.083,0.0,0.0,41.739999999999995,0.0,0.0,1006.8499999999999,0.0,0.0,1048.59
2022-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y accesorios de estos aparatos",85,2250.8450000000003,19.5,14.523,2284.868,0.0,0.0,12.01,0.0,0.0,291.41999999999996,13.33,0.0,316.76
2022-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos; partes de estas máquinas o aparatos",84,589.3,0.0,2.06,591.36,0.0,0.0,3.7299999999999995,0.0,0.0,89.89,0.0,0.0,93.62
2022-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833, Vidrio y sus manufacturas,70,231.57,15.3,0.49,247.36,0.0,0.0,1.24,0.0,0.0,38.19,69.62,0.0,109.05000000000001
2022-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833, Azúcares y artículos de confitería,17,315.14,0.0,0.0,315.14,0.0,0.0,1.64,0.0,0.0,47.3,63.69,0.0,112.63
2022-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Fundición, hierro y acero",72,15622.48,0.0,0.08,15622.56,0.0,0.0,81.63,0.0,0.0,1968.88,0.0,0.0,2050.51
2022-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos medicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos",90,8432.158,0.0,38.842999999999996,8471.001,0.0,0.0,60.260000000000005,0.0,0.0,1453.44,0.0,0.0,1513.6999999999998
2022-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Jabón, agentes de superficie orgánicos, preparaciones para lavar, preparaciones lubricantes, ceras artificiales, ceras preparadas, productos de limpieza, velas y artículos similares, pastas para modelar, «ceras para odontología» y preparaciones para odontología a base de y eso fraguable",34,529.8,43.877,3.467,577.144,0.0,0.0,2.89,0.0,0.0,69.6,0.0,0.0,72.49
2022-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y accesorios de estos aparatos",85,9557.25,158.697,1.174,9717.121,0.0,0.0,48.57,0.0,0.0,1229.04,476.26,0.0,1753.87
2022-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Papel y cartón; manufacturas de pasta de celulosa, papel o cartón",48,340360.16,0.0,551.042,340911.202,0.0,0.0,2077.88,0.0,0.0,50392.520000000004,2284.16,0.0,54754.56
2022-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833, Productos farmacéuticos,30,139977.74300000002,0.0,835.031,140812.774,0.0,0.0,744.2,0.0,0.0,0.0,3170.24,0.0,3914.4399999999996
2022-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos; partes de estas máquinas o aparatos",84,1860.173,4.4,11.853,1876.426,0.0,0.0,9.85,0.0,0.0,237.60999999999999,0.0,0.0,247.45999999999998
2022-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Vehículos automóviles, tractores, velocípedos y demás vehículos terrestres; sus partes y accesorios",87,9303.97,31.17,15.850000000000001,9350.99,0.0,0.0,48.21,0.0,0.0,1167.39,39.19,0.0,1254.79
2022-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,055,Quito,Quito,-0.2186,-78.5097," Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y accesorios de estos aparatos",85,152723.389,30657.014,997.145,184377.54799999998,0.0,0.0,921.9399999999999,0.0,0.0,23159.13,7685.4,0.0,31766.47
2022-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,055,Quito,Quito,-0.2186,-78.5097, Plástico y sus manufacturas,39,418.53000000000003,0.0,0.81,419.34,0.0,0.0,2.15,0.0,0.0,56.379999999999995,36.71,0.0,95.24
2022-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,055,Quito,Quito,-0.2186,-78.5097," Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos; partes de estas máquinas o aparatos",84,1627.43,0.0,0.199,1627.629,0.0,0.0,8.95,0.0,0.0,215.75,0.0,0.0,224.7
2022-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,055,Quito,Quito,-0.2186,-78.5097," Vehículos automóviles, tractores, velocípedos y demás vehículos terrestres; sus partes y accesorios",87,18223.22,244.5,184.51999999999998,18652.24,0.0,0.0,93.26,1341.22,0.0,2715.23,2540.27,0.0,6689.98
2022-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,091,Cuenca,Cuenca,-2.8974,-79.0045," Vehículos automóviles, tractores, velocípedos y demás vehículos terrestres; sus partes y accesorios",87,392905.973,7871.315,1485.9630000000002,402263.251,0.0,0.0,2011.27,33425.03,0.0,59055.09999999999,54426.14,0.0,148917.53999999998
2022-01,IMP.GRAL.,AU,Australia,-25.274398,133.775136,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Manufacturas de fundición, hierro o acero",73,3406.01,150.66,2.8810000000000002,3559.551,0.0,0.0,17.8,0.0,0.0,531.5500000000001,852.23,0.0,1401.5800000000002
2022-01,IMP.GRAL.,AU,Australia,-25.274398,133.775136,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y accesorios de estos aparatos",85,1719.752,56.254,2.692,1778.698,0.0,0.0,8.930000000000001,0.0,0.0,224.83,79.24,0.0,313.0
2022-01,IMP.GRAL.,AU,Australia,-25.274398,133.775136,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833, Azúcares y artículos de confitería,17,163.9,0.0,0.0,163.9,0.0,0.0,0.84,0.0,0.0,24.29,33.12,0.0,58.25
2022-01,IMP.GRAL.,AU,Australia,-25.274398,133.775136,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos; partes de estas máquinas o aparatos",84,410.392,8.413,0.005,418.81,0.0,0.0,2.09,0.0,0.0,50.51,0.0,0.0,52.599999999999994
2022-01,IMP.GRAL.,AU,Australia,-25.274398,133.775136,055,Quito,Quito,-0.2186,-78.5097," Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos medicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos",90,129.32,164.99,0.51,294.82,0.0,0.0,1.47,0.0,0.0,36.34,6.5,0.0,44.31
2022-01,IMP.GRAL.,AU,Australia,-25.274398,133.775136,055,Quito,Quito,-0.2186,-78.5097," Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y accesorios de estos aparatos",85,3500.16,234.61,27.25,3762.02,0.0,0.0,18.759999999999998,0.0,0.0,456.09000000000003,28.269999999999996,0.0,503.12
2022-01,IMP.GRAL.,BB,Barbados,13.193887,-59.543198,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Vehículos y material para vías férreas o similares, y sus partes; aparatos mecánicos (incluso electromecánicos) de señalización para vías de comunicación",86,15300.0,400.0,157.0,15857.0,0.0,0.0,79.3,0.0,0.0,1912.35,0.0,0.0,1991.6499999999999
2022-01,IMP.GRAL.,BD,Bangladesh,23.684994,90.356331,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Calzado, polainas y artículos análogos; partes de estos artículos",64,600.0,8.77,0.55,609.32,0.0,0.0,3.05,0.0,0.0,89.33,60.06,72.0,224.44
2022-01,IMP.GRAL.,BD,Bangladesh,23.684994,90.356331,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Prendas y complementos (accesorios), de vestir, de punto",61,51108.456,44.565,58.781,51211.802,0.0,0.0,264.92,0.0,0.0,7795.58,5130.99,6620.29,19811.78
2022-01,IMP.GRAL.,BD,Bangladesh,23.684994,90.356331,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Prendas y complementos (accesorios), de vestir, excepto los de punto",62,119583.206,6387.86,266.218,126237.284,0.0,0.0,632.52,0.0,0.0,19050.71,12007.59,19627.86,51318.68
2022-01,IMP.GRAL.,BD,Bangladesh,23.684994,90.356331,055,Quito,Quito,-0.2186,-78.5097," Calzado, polainas y artículos análogos; partes de estos artículos",64,600.0,8.77,0.55,609.32,0.0,0.0,3.05,0.0,0.0,89.33,60.06,72.0,224.44
2022-01,IMP.GRAL.,BD,Bangladesh,23.684994,90.356331,055,Quito,Quito,-0.2186,-78.5097," Manufacturas de cuero; artículos de talabartería o guarnicionería; artículos de viaje, bolsos de mano (carteras) y continentes similares; manufacturas de tripa",42,284.07,3.001,0.43,287.501,0.0,0.0,1.44,0.0,0.0,44.91,85.35,0.0,131.7
2022-01,IMP.GRAL.,BD,Bangladesh,23.684994,90.356331,055,Quito,Quito,-0.2186,-78.5097," Prendas y complementos (accesorios), de vestir, de punto",61,27297.099000000002,1.9,29.319000000000003,27328.318,0.0,0.0,155.57,0.0,0.0,4713.99,2758.87,5250.42,12878.849999999999
2022-01,IMP.GRAL.,BD,Bangladesh,23.684994,90.356331,055,Quito,Quito,-0.2186,-78.5097," Prendas y complementos (accesorios), de vestir, excepto los de punto",62,86986.194,486.627,114.764,87587.585,0.0,0.0,487.3,0.0,0.0,14287.9,8783.92,12339.48,35898.6
2022-01,IMP.GRAL.,BD,Bangladesh,23.684994,90.356331,091,Cuenca,Cuenca,-2.8974,-79.0045," Prendas y complementos (accesorios), de vestir, excepto los de punto",62,204.0,17.038,0.806,221.844,0.0,0.0,1.1,0.0,0.0,36.38,20.48,59.66,117.62
2022-01,IMP.GRAL.,BE,Belgica,50.503887,4.469936,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Aceites esenciales y resinoides; preparaciones de perfumería, de tocador o de cosmética",33,13697.072,739.999,28.629,14465.7,0.0,0.0,72.33,0.0,0.0,1826.91,686.28,0.0,2585.52
2022-01,IMP.GRAL.,BE,Belgica,50.503887,4.469936,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos medicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos",90,10423.060000000001,817.726,72.756,11313.542,0.0,0.0,58.17,0.0,0.0,1408.03,41.96,0.0,1508.16
