date,tip_import,iso,pais,pais_lat,pais_lng,distr_code,distr_name,cty_ref,cty_lat,cty_lng,titulo,chap,fob,flete,insurance,cif,salvaguardia,salvaguardia_espec,fodinfa,ice_advalorem,ice_espec,iva,advalorem,advalorem_espec,duties
2016-01,IMP.GRAL.,AE,Emiratos Arabes Unidos,23.424076,53.847818,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos medicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos",90,306.091,14.508,1.011,321.61,48.25,0.0,1.62,0.0,0.0,46.51,16.07,0.0,112.44999999999999
2016-01,IMP.GRAL.,AE,Emiratos Arabes Unidos,23.424076,53.847818,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Manufacturas de fundición, hierro o acero",73,273.522,12.97,0.905,287.397,0.0,0.0,1.43,0.0,0.0,39.84,43.11,0.0,84.38
2016-01,IMP.GRAL.,AE,Emiratos Arabes Unidos,23.424076,53.847818,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos; partes de estas máquinas o aparatos",84,767.3510000000001,30.82,2.863,801.034,0.0,0.0,4.0,0.0,0.0,96.61,0.0,0.0,100.61
2016-01,IMP.GRAL.,AE,Emiratos Arabes Unidos,23.424076,53.847818,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Vehículos automóviles, tractores, velocípedos y demás vehículos terrestres; sus partes y accesorios",87,515.267,24.431,1.703,541.401,0.0,0.0,2.7,0.0,0.0,65.29,0.0,0.0,67.99000000000001
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Herramientas y útiles, artículos de cuchillería y cubiertos de mesa, de metal común; partes de estos artículos, de metal común",82,11157.312000000002,0.0,20.0,11177.312000000002,0.0,0.0,67.65,0.0,0.0,1794.0900000000001,1353.01,0.0,3214.75
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos medicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos",90,139.394,16.242,0.37,156.006,23.4,0.0,0.78,0.0,0.0,21.68,0.47,0.0,46.33
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Manufacturas de fundición, hierro o acero",73,16.5,23.76,0.41,40.67,0.0,0.0,0.2,0.0,0.0,5.64,6.1,0.0,11.94
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y accesorios de estos aparatos",85,2415.0,68.509,41.09,2524.599,0.0,0.0,12.62,0.0,0.0,319.61,126.23,0.0,458.46000000000004
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Papel y cartón; manufacturas de pasta de celulosa, papel o cartón",48,3566.49,0.0,30.0,3596.49,0.0,0.0,24.14,0.0,0.0,582.44,0.0,0.0,606.58
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833, Plástico y sus manufacturas,39,25.11,2.634,0.083,27.827,0.0,0.0,0.14,0.0,0.0,4.02,5.57,0.0,9.73
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833, Productos farmacéuticos,30,75080.0,1483.954,750.8,77314.754,0.0,0.0,386.58,0.0,0.0,0.0,0.0,0.0,386.58
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833, Productos químicos orgánicos,29,99745.4,884.85,0.1,100630.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos; partes de estas máquinas o aparatos",84,15094.113,1889.3429999999998,68.056,17051.512,1105.85,0.0,87.89,0.0,0.0,2460.05,1730.3200000000002,0.0,5384.110000000001
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Vehículos automóviles, tractores, velocípedos y demás vehículos terrestres; sus partes y accesorios",87,157.097,0.0,0.14,157.237,0.0,0.0,0.94,0.0,0.0,22.58,0.0,0.0,23.52
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Grasas y aceites, animales, vegetales o de origen microbiano, y productos de su desdoblamiento; grasas alimenticias elaboradas; ceras de origen animal o vegetal",15,34.2,0.69,0.34,35.23,0.0,0.0,0.18,0.0,0.0,5.58,11.09,0.0,16.85
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Herramientas y útiles, artículos de cuchillería y cubiertos de mesa, de metal común; partes de estos artículos, de metal común",82,13716.635,1.74,21.767,13740.142,14.44,0.0,71.07000000000001,0.0,0.0,1886.25,1416.84,0.0,3388.5999999999995
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Jabón, agentes de superficie orgánicos, preparaciones para lavar, preparaciones lubricantes, ceras artificiales, ceras preparadas, productos de limpieza, velas y artículos similares, pastas para modelar, «ceras para odontología» y preparaciones para odontología a base de y eso fraguable",34,9445.0,0.0,5.74,9450.74,0.0,0.0,47.86,0.0,0.0,1157.6799999999998,27.48,0.0,1233.02
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833, Manufacturas diversas de metal común,83,10670.2,570.7,22.08,11262.98,5068.37,0.0,56.31,0.0,0.0,1966.53,0.0,0.0,7091.21
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Muebles; mobiliario medicoquirúrgico; artículos de cama y similares; luminarias y aparatos de alumbrado no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras, luminosos y artículos similares; construcciones prefabricadas",94,4552.05,29.4,9.44,4590.89,2065.92,0.0,22.96,0.0,0.0,966.81,1377.27,0.0,4432.96
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y accesorios de estos aparatos",85,14479.300000000001,700.524,84.38300000000001,15264.207,1910.4599999999998,0.0,76.32,0.0,0.0,2259.9900000000002,1582.36,0.0,5829.13
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Papel y cartón; manufacturas de pasta de celulosa, papel o cartón",48,21.0,0.639,0.133,21.772,0.0,0.0,0.11,0.0,0.0,2.7,0.65,0.0,3.46
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833, Plástico y sus manufacturas,39,134886.87,2301.93,420.85,137609.65,0.0,0.0,695.8699999999999,0.0,0.0,14910.33,4366.78,0.0,19972.98
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Preparaciones a base de cereales, harina, almidón, fécula o leche; productos de pastelería",19,325250.156,0.0,289.095,325539.251,0.0,0.0,1697.69,0.0,0.0,0.0,67907.63,0.0,69605.32
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Preparaciones de hortalizas, frutas u otros frutos o demás partes de plantas",20,13750.99,0.0,109.51,13860.5,8441.93,0.0,93.8,0.0,0.0,3444.31,1406.99,0.0,13387.029999999999
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833, Productos de la molinería; malta; almidón y fécula; inulina; gluten de trigo,11,58766.8,0.0,129.25,58896.05,0.0,0.0,332.35,0.0,0.0,0.0,0.0,0.0,332.35
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833, Productos diversos de las industrias químicas,38,116460.0,0.0,84.67,116544.67,0.0,0.0,595.23,0.0,0.0,0.0,0.0,0.0,595.23
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833, Productos farmacéuticos,30,80779.8,1260.8000000000002,369.6,82410.2,0.0,0.0,412.05,0.0,0.0,0.0,4120.52,0.0,4532.57
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos; partes de estas máquinas o aparatos",84,157934.61000000002,1349.902,1439.7769999999998,160724.28900000002,10262.27,0.0,826.16,0.0,0.0,14801.57,3338.98,0.0,29228.98
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Sal; azufre; tierras y piedras; yesos, cales y cementos",25,25349.600000000002,3163.0,11.91,28524.510000000002,0.0,0.0,143.9,0.0,0.0,3470.9800000000005,0.0,0.0,3614.88
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833, Semillas y frutos oleaginosos; semillas y frutos diversos; plantas industriales o medicinales; paja y forraje,12,26874.0,0.0,163.86,27037.86,12952.74,0.0,143.92,0.0,0.0,0.0,2072.44,0.0,15169.1
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Vehículos automóviles, tractores, velocípedos y demás vehículos terrestres; sus partes y accesorios",87,10427.38599999999,168.926,98.5450000000001,10694.85700000002,0.0,0.0,54.15,0.0,0.0,1312.34,65.39,0.0,1431.8799999999999
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833, Vidrio y sus manufacturas,70,152.17,0.0,5.09,157.26,0.0,0.0,1.21,0.0,0.0,32.24,25.41,0.0,58.86
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,037,Manta,Manta,-0.95,-80.7162," Vehículos automóviles, tractores, velocípedos y demás vehículos terrestres; sus partes y accesorios",87,101644.0,0.0,156.16,101800.16,0.0,0.0,521.24,27462.09,0.0,20871.2,41698.07,0.0,90552.6
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,055,Quito,Quito,-0.2186,-78.5097," Aceites esenciales y resinoides; preparaciones de perfumería, de tocador o de cosmética",33,19935.13,1009.47,19.68,20964.28,0.0,0.0,104.83,0.0,0.0,2528.3,0.0,0.0,2633.13
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,055,Quito,Quito,-0.2186,-78.5097, Caucho y sus manufacturas,40,985.8610000000001,7.68,1.419,994.96,63.96,0.0,5.26,0.0,0.0,135.8,10.53,0.0,215.55
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,055,Quito,Quito,-0.2186,-78.5097," Jabón, agentes de superficie orgánicos, preparaciones para lavar, preparaciones lubricantes, ceras artificiales, ceras preparadas, productos de limpieza, velas y artículos similares, pastas para modelar, «ceras para odontología» y preparaciones para odontología a base de y eso fraguable",34,6955.62,0.0,20.0,6975.62,0.0,0.0,38.35,0.0,0.0,971.2,383.57,0.0,1393.1200000000001
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,055,Quito,Quito,-0.2186,-78.5097, Manufacturas diversas,96,5063.802,119.339,3.92,5187.061,2334.1800000000003,0.0,25.939999999999998,0.0,0.0,1092.39,1556.12,0.0,5008.630000000001
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,055,Quito,Quito,-0.2186,-78.5097, Manufacturas diversas de metal común,83,707.17,0.0,6.9030000000000005,714.0730000000001,348.2,0.0,3.88,0.0,0.0,145.37,85.52000000000001,0.0,582.97
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,055,Quito,Quito,-0.2186,-78.5097," Muebles; mobiliario medicoquirúrgico; artículos de cama y similares; luminarias y aparatos de alumbrado no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras, luminosos y artículos similares; construcciones prefabricadas",94,76.19,0.0,0.188,76.378,0.0,0.0,0.39,0.0,0.0,11.74,19.49,0.0,31.619999999999997
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,055,Quito,Quito,-0.2186,-78.5097," Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y accesorios de estos aparatos",85,123.1,10.0,6.46,139.56,5.68,0.0,0.74,0.0,0.0,21.15,21.11,0.0,48.68000000000001
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,055,Quito,Quito,-0.2186,-78.5097, Plástico y sus manufacturas,39,11853.14,3039.0,25.0,14917.14,0.0,0.0,81.63,0.0,0.0,2262.85,2448.97,0.0,4793.45
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,055,Quito,Quito,-0.2186,-78.5097, Productos farmacéuticos,30,21558.0,811.99,55.81,22425.8,0.0,0.0,112.13,0.0,0.0,0.0,788.03,0.0,900.16
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,055,Quito,Quito,-0.2186,-78.5097," Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos; partes de estas máquinas o aparatos",84,3457.2980000000002,0.0,40.653000000000006,3497.951,191.63,0.0,20.7,0.0,0.0,522.26,0.0,0.0,734.59
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,055,Quito,Quito,-0.2186,-78.5097," Vehículos automóviles, tractores, velocípedos y demás vehículos terrestres; sus partes y accesorios",87,795.95,17.79,5.135,818.875,0.0,0.0,5.42,0.0,0.0,131.3,4.82,0.0,141.54000000000002
2016-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,073,Tulcan,Tulcán,0.8117,-77.7186," Aceites esenciales y resinoides; preparaciones de perfumería, de tocador o de cosmética",33,4522.94,0.13,4.24,4527.31,0.0,0.0,22.64,0.0,0.0,654.65,905.46,0.0,1582.75
2016-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería",56,2326.83,1165.87,8.32,3501.02,175.05,0.0,17.51,0.0,0.0,506.25,525.15,0.0,1223.96
2016-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos medicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos",90,1735.27,0.0,1.99,1737.26,271.72,0.0,9.06,0.0,0.0,261.94,90.57,0.0,633.29
2016-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Manufacturas de fundición, hierro o acero",73,34434.81,18778.9,532.16,53745.87,3616.75,0.0,268.74,0.0,0.0,8172.82,10473.39,0.0,22531.7
2016-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y accesorios de estos aparatos",85,25913.623,666.786,272.63100000000003,26853.04,47.8,0.0,78.86,0.0,0.0,2002.3799999999999,787.61,0.0,2916.65
2016-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Papel y cartón; manufacturas de pasta de celulosa, papel o cartón",48,20.15,7.518000000000001,0.28,27.948,0.0,0.0,0.14,0.0,0.0,3.37,0.0,0.0,3.5100000000000002
2016-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833, Plástico y sus manufacturas,39,787.36,0.0,0.97,788.3299999999999,0.0,0.0,4.109999999999999,0.0,0.0,113.93,123.3,0.0,241.33999999999997
2016-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos; partes de estas máquinas o aparatos",84,20103.912,13.832,82.60600000000001,20200.350000000002,635.37,0.0,124.41000000000001,0.0,0.0,3276.75,1665.2199999999998,0.0,5701.75
2016-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Vehículos automóviles, tractores, velocípedos y demás vehículos terrestres; sus partes y accesorios",87,1291.935,472.661,17.643,1782.239,0.0,0.0,8.9,0.0,0.0,236.34,178.23,0.0,423.47
2016-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833, Aluminio y sus manufacturas,76,4361.556,0.0,10.593,4372.149,2111.5,0.0,23.45,0.0,0.0,875.56,469.22,0.0,3479.7299999999996
2016-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y accesorios de estos aparatos",85,31037.454,0.0,309.969,31347.423,26.84,0.0,157.62,0.0,0.0,3997.12,1601.1100000000001,0.0,5782.6900000000005
2016-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Papel y cartón; manufacturas de pasta de celulosa, papel o cartón",48,1081704.5,0.0,835.73,1082540.23,0.0,0.0,5630.09,0.0,0.0,135797.55,0.0,0.0,141427.64
2016-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833, Plástico y sus manufacturas,39,934.68,0.0,3.55,938.23,0.0,0.0,4.87,0.0,0.0,140.98,194.99,0.0,340.84000000000003
2016-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos; partes de estas máquinas o aparatos",84,29244.463000000003,2124.812,209.60999999999999,31578.885,9.89,0.0,157.89000000000001,0.0,0.0,4.5,5.5,0.0,177.78
2016-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,055,Quito,Quito,-0.2186,-78.5097," Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos medicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos",90,216.32,0.0,3.673,219.993,58.46,0.0,1.95,0.0,0.0,56.36,19.49,0.0,136.26000000000002
2016-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,055,Quito,Quito,-0.2186,-78.5097," Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y accesorios de estos aparatos",85,50.875,0.0,0.056,50.931,0.0,0.0,0.27,0.0,0.0,6.76,2.67,0.0,9.7
2016-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,055,Quito,Quito,-0.2186,-78.5097," Papel y cartón; manufacturas de pasta de celulosa, papel o cartón",48,9178.146,6547.646,34.11,15759.902,0.0,0.0,78.8,0.0,0.0,1900.65,0.0,0.0,1979.45
2016-01,IMP.GRAL.,AT,Austria,47.516231,14.550072,055,Quito,Quito,-0.2186,-78.5097," Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos; partes de estas máquinas o aparatos",84,3460.517,496.76,37.081,3994.358,3.99,0.0,21.400000000000002,0.0,0.0,543.47,222.07,0.0,790.93
2016-01,IMP.GRAL.,AU,Australia,-25.274398,133.775136,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y accesorios de estos aparatos",85,5295.81,0.0,29.5,5325.31,0.0,0.0,33.82,0.0,0.0,856.36,338.22,0.0,1228.4
2016-01,IMP.GRAL.,AU,Australia,-25.274398,133.775136,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Papel y cartón; manufacturas de pasta de celulosa, papel o cartón",48,30.0,33.76,0.39,64.15,0.0,0.0,0.32,0.0,0.0,8.89,9.62,0.0,18.83
2016-01,IMP.GRAL.,AU,Australia,-25.274398,133.775136,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos medicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos",90,507.773,3.818,0.512,512.103,76.82,0.0,2.56,0.0,0.0,77.12,51.21,0.0,207.71
2016-01,IMP.GRAL.,AU,Australia,-25.274398,133.775136,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Papel y cartón; manufacturas de pasta de celulosa, papel o cartón",48,18155.69,0.0,83.58,18239.27,0.0,0.0,100.52,0.0,0.0,0.0,0.0,0.0,100.52
2016-01,IMP.GRAL.,AU,Australia,-25.274398,133.775136,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos; partes de estas máquinas o aparatos",84,1364.06,9.86,3.796,1377.716,0.0,0.0,6.89,0.0,0.0,166.15,0.0,0.0,173.04
2016-01,IMP.GRAL.,AU,Australia,-25.274398,133.775136,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Sal; azufre; tierras y piedras; yesos, cales y cementos",25,2000.0,125.0,18.67,2143.67,0.0,0.0,10.72,0.0,0.0,258.53,0.0,0.0,269.25
2016-01,IMP.GRAL.,AU,Australia,-25.274398,133.775136,046,Esmeraldas,Esmeraldas,0.95,-79.6667," Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos; partes de estas máquinas o aparatos",84,65.15,2.5,0.11,67.76,0.0,0.0,0.34,0.0,0.0,8.17,0.0,0.0,8.51
