date,tip_import,iso,pais,pais_lat,pais_lng,distr_code,distr_name,cty_ref,cty_lat,cty_lng,titulo,chap,fob,flete,insurance,cif,salvaguardia,salvaguardia_espec,fodinfa,ice_advalorem,ice_espec,iva,advalorem,advalorem_espec,duties
2014-01,IMP.GRAL.,BE,Belgica,50.503887,4.469936,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Aceites esenciales y resinoides; preparaciones de perfumería, de tocador o de cosmética",33,167.1,0.08,1.67,168.85,0.0,0.0,0.84,0.0,0.0,24.41,33.77,0.0,59.02
2014-01,IMP.GRAL.,BE,Belgica,50.503887,4.469936,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Alfombras y demás revestimientos para el suelo, de materia textil",57,121850.93000000001,5060.47,145.333,127056.733,0.0,0.0,635.0999999999999,0.0,0.0,19896.87,38116.869999999995,0.0,58648.84
2014-01,IMP.GRAL.,BE,Belgica,50.503887,4.469936,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833, Caucho y sus manufacturas,40,28813.15,0.0,36.91,28850.06,0.0,0.0,151.52,0.0,0.0,3654.76,0.0,0.0,3806.28
2014-01,IMP.GRAL.,BE,Belgica,50.503887,4.469936,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Combustibles minerales, aceites minerales y productos de su destilación; materias bituminosas; ceras minerales",27,12014.473,451.749,29.69,12495.912,0.0,0.0,62.47,0.0,0.0,1656.95,1249.59,0.0,2969.01
2014-01,IMP.GRAL.,BE,Belgica,50.503887,4.469936,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833, Extractos curtientes o tintóreos; taninos y sus derivados; pigmentos y demás materias colorantes; pinturas y barnices; mástiques; tintas,32,22312.5,106.36,111.92,22530.78,0.0,0.0,116.19,0.0,0.0,2844.7400000000002,347.29,0.0,3308.2200000000003
2014-01,IMP.GRAL.,BE,Belgica,50.503887,4.469936,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Fundición, hierro y acero",72,130828.65,0.0,182.27,131010.92,0.0,0.0,696.78,0.0,0.0,16806.46,0.0,0.0,17503.239999999998
2014-01,IMP.GRAL.,BE,Belgica,50.503887,4.469936,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Hortalizas, plantas, raíces y tubérculos alimenticios",07,8136.0,0.0,95.69999999999999,8231.7,0.0,0.0,48.08,0.0,0.0,0.0,2405.41,0.0,2453.49
2014-01,IMP.GRAL.,BE,Belgica,50.503887,4.469936,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Madera, carbón vegetal y manufacturas de madera",44,48796.46,1530.15,57.59,50384.2,0.0,0.0,277.17,0.0,0.0,7686.469999999999,8318.71,0.0,16282.35
2014-01,IMP.GRAL.,BE,Belgica,50.503887,4.469936,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Manufacturas de cuero; artículos de talabartería o guarnicionería; artículos de viaje, bolsos de mano (carteras) y continentes similares; manufacturas de tripa",42,0.57,0.0,0.01,0.58,0.0,0.0,0.0,0.0,0.0,0.09,0.18,0.0,0.27
2014-01,IMP.GRAL.,BE,Belgica,50.503887,4.469936,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Manufacturas de fundición, hierro o acero",73,6717.39,0.0,71.97,6789.36,0.0,0.0,36.42,0.0,0.0,932.8900000000001,452.02,0.0,1421.33
