date,tip_import,iso,pais,pais_lat,pais_lng,distr_code,distr_name,cty_ref,cty_lat,cty_lng,titulo,chap,fob,flete,insurance,cif,salvaguardia,salvaguardia_espec,fodinfa,ice_advalorem,ice_espec,iva,advalorem,advalorem_espec,duties
2021-01,IMP.GRAL.,AE,Emiratos Arabes Unidos,23.424076,53.847818,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833, Plástico y sus manufacturas,39,3024.0,0.0,34.05,3058.05,0.0,0.0,17.19,0.0,0.0,414.78,0.0,0.0,431.96999999999997
2021-01,IMP.GRAL.,AE,Emiratos Arabes Unidos,23.424076,53.847818,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833, Productos químicos orgánicos,29,19807.0,0.0,15.57,19822.57,0.0,0.0,113.3,0.0,0.0,2732.74,0.0,0.0,2846.04
2021-01,IMP.GRAL.,AE,Emiratos Arabes Unidos,23.424076,53.847818,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos; partes de estas máquinas o aparatos",84,1861.8500000000001,139.97,6.01,2007.83,0.0,0.0,10.030000000000001,0.0,0.0,259.15999999999997,141.73,0.0,410.91999999999996
2021-01,IMP.GRAL.,AE,Emiratos Arabes Unidos,23.424076,53.847818,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Vehículos automóviles, tractores, velocípedos y demás vehículos terrestres; sus partes y accesorios",87,2055.1620000000003,148.231,8.584,2211.977,0.0,0.0,11.06,0.0,0.0,301.15,286.35,0.0,598.56
2021-01,IMP.GRAL.,AL,Albania,41.153332,20.168331,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y accesorios de estos aparatos",85,203.02,16.79,0.25,220.06,0.0,0.0,1.1,0.0,0.0,30.5,33.01,0.0,64.61
2021-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Herramientas y útiles, artículos de cuchillería y cubiertos de mesa, de metal común; partes de estos artículos, de metal común",82,18566.472,0.0,10.917,18577.389,0.0,0.0,94.95,0.0,0.0,2290.34,0.0,0.0,2385.29
2021-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos medicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos",90,4127.0,0.0,22.552,4149.552000000001,0.0,0.0,21.549999999999997,0.0,0.0,519.6899999999999,0.0,0.0,541.2399999999999
2021-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y accesorios de estos aparatos",85,5370.1669999999995,10.902,1.506,5382.575,0.0,0.0,27.68,0.0,0.0,668.12,3.05,0.0,698.85
2021-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833, Plástico y sus manufacturas,39,5612.0,7935.2,20.0,13567.2,0.0,0.0,67.84,0.0,0.0,1636.2,0.0,0.0,1704.04
2021-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833, Productos farmacéuticos,30,1950.0,1433.5,19.5,3403.0,0.0,0.0,17.02,0.0,0.0,0.0,0.0,0.0,17.02
2021-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833, Productos químicos orgánicos,29,848.0,480.0,20.0,1348.0,0.0,0.0,6.74,0.0,0.0,162.57,0.0,0.0,169.31
2021-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos; partes de estas máquinas o aparatos",84,11795.987000000001,1061.765,133.244,12990.996,0.0,0.0,72.69999999999999,0.0,0.0,1778.13,198.78,0.0,2049.61
2021-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Telas impregnadas, recubiertas, revestidas o estratificadas; artículos técnicos de materia textil",59,849.0,0.0,10.925,859.925,0.0,0.0,5.52,0.0,0.0,133.08,0.0,0.0,138.60000000000002
2021-01,IMP.GRAL.,AR,Argentina,-38.416097,-63.616672,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Vehículos automóviles, tractores, velocípedos y demás vehículos terrestres; sus partes y accesorios",87,58.886,48.855000000000004,0.692,108.43299999999999,0.0,0.0,0.56,0.0,0.0,14.82,14.600000000000001,0.0,29.98
